GEOID,evc,deg,ind,out,bet,clo,ecc,prc,infomap,month,city
390410104223,0.005743879468284699,98,35,63,1.8621261153297394e-4,2.150417396016567e-6,3,2.846304688140883e-4,14,1,"Columbus, OH"
390490001202,0.0016256328142592953,84,35,49,0.0017624520786426899,2.1431816817975294e-6,3,3.7301871355463543e-4,12,1,"Columbus, OH"
390490065004,0.002251097017559024,63,22,41,2.1253292650991458e-4,2.1331649555128448e-6,3,1.653226410188456e-4,2,1,"Columbus, OH"
390490069325,0.001289900975775007,30,0,30,0,2.1441788759785495e-6,3,1.1157128213656497e-4,1,1,"Columbus, OH"
391279658003,0.0012047783126991475,58,9,49,7.159185118117927e-4,2.1486385152048402e-6,3,1.3709421280488565e-4,9,1,"Columbus, OH"
390897507003,3.643197837363269e-4,24,6,18,6.241660957382674e-6,2.1052498615798217e-6,3,1.533939681719987e-4,9,1,"Columbus, OH"
390897547001,8.745132165983381e-4,37,1,36,6.333450089108889e-6,2.139989556850963e-6,3,1.1357268687815193e-4,9,1,"Columbus, OH"
390970405002,0.007945370959951282,54,6,48,1.644861240533787e-5,2.142364399045362e-6,3,1.255044029959056e-4,5,1,"Columbus, OH"
390490063841,0.00582748707014352,138,112,26,6.18660059108005e-4,2.12309266662562e-6,3,0.0018675287821071206,2,1,"Columbus, OH"
391179650002,2.1930205395346767e-4,18,13,5,0.001467983583697369,2.10166157364012e-6,4,2.528719468968837e-4,18,1,"Columbus, OH"
390490073962,0.03963676781592432,258,13,245,0.004969628657826979,2.178639744489131e-6,2,1.6311210221249124e-4,1,1,"Columbus, OH"
390490077101,0.0019064915120079163,151,126,25,0.002471249084973619,2.1368936831285833e-6,3,0.0028925408198421003,1,1,"Columbus, OH"
390490069444,0.0020373203566756586,101,61,40,6.665689791891774e-4,2.1382141635306195e-6,3,4.4835755689942114e-4,3,1,"Columbus, OH"
391590506011,0.015608297542426465,104,3,101,4.910718547352543e-5,2.1574088656559925e-6,3,1.1440063938547931e-4,2,1,"Columbus, OH"
390450326004,0.007505240774299995,69,6,63,8.412473922707678e-4,2.155362866115325e-6,3,1.2164899859388919e-4,13,1,"Columbus, OH"
390410114111,0.005809552651488352,84,36,48,2.3418131222814232e-4,2.1455544112598694e-6,3,2.0697791158401528e-4,2,1,"Columbus, OH"
390450317004,0.0010313061297738753,32,3,29,1.8569859239530713e-4,2.143590557054878e-6,3,1.3166446728446802e-4,10,1,"Columbus, OH"
390897531001,0.001664808374222422,136,108,28,0.0031438890013087183,2.142915307701209e-6,3,0.0021152659637305882,9,1,"Columbus, OH"
390897525002,3.7033394083476576e-4,53,27,26,1.7147586643433002e-4,2.126790757818083e-6,3,2.1702424018419435e-4,9,1,"Columbus, OH"
390490045004,0.0041401609080152285,26,0,26,0,2.1446755213170025e-6,3,1.1331802369349842e-4,5,1,"Columbus, OH"
390490072092,0.016213138263469175,204,112,92,0.00439067291675792,2.1635468321347284e-6,3,0.0012113807740817969,1,1,"Columbus, OH"
390490077215,0.005226362098200065,249,226,23,0.0019693755017223596,2.127591672606193e-6,3,0.0032999989348409075,1,1,"Columbus, OH"
390897522002,5.806943484830523e-4,50,11,39,4.744776909924653e-4,2.143788159429238e-6,3,1.4096836351056802e-4,9,1,"Columbus, OH"
390897589006,7.458902450324293e-4,35,5,30,2.6972891994403696e-5,2.136496487599774e-6,3,1.1803539777053964e-4,9,1,"Columbus, OH"
390970401011,0.0023630287564278367,39,3,36,1.1698524838506201e-4,2.14203398979535e-6,3,1.1530087972654005e-4,2,1,"Columbus, OH"
390450323004,9.100598577118176e-4,31,5,26,1.4464590323075714e-4,2.13957289845801e-6,3,1.2556370410795603e-4,10,1,"Columbus, OH"
390490003303,3.903730172872155e-4,8,0,8,0,2.116859089157871e-6,3,1.27372336903823e-4,1,1,"Columbus, OH"
390490029002,0.0010224049149025393,43,13,30,8.338996722760841e-4,2.139243349627237e-6,3,2.68262174584038e-4,4,1,"Columbus, OH"
