GEOID,evc,deg,ind,out,bet,clo,ecc,prc,infomap,month,city
470930064011,0.02818133815606895,92,21,71,0.005379062932226833,7.751937984496124e-5,2,9.234993402055107e-4,1,1,"Knox County, Tennessee"
470930061031,0.04411020567004451,94,33,61,0.0017074606467759993,7.421701053881549e-5,2,0.001068922315532634,1,1,"Knox County, Tennessee"
470930046142,0.03869615164556833,88,52,36,0.0027846796856132957,7.561436672967863e-5,2,0.0012119139265113976,1,1,"Knox County, Tennessee"
470930059032,0.0952567079923541,68,18,50,4.408713692946058e-4,7.384978952809984e-5,2,7.609411510305383e-4,1,1,"Knox County, Tennessee"
470930014002,0.0023089769588949495,26,1,25,3.457814661134163e-5,7.575183698204682e-5,2,6.428465975346364e-4,1,1,"Knox County, Tennessee"
470930020002,0.004605441874179022,52,15,37,0.002736037015082658,7.472724555372888e-5,2,9.627854347793814e-4,1,1,"Knox County, Tennessee"
470930046132,0.07343488719027103,98,28,70,0.003916784671452722,7.64876854826373e-5,2,0.0010499454176400068,1,1,"Knox County, Tennessee"
470930044041,0.07395616525095272,190,137,53,0.01378428999538958,7.580351728320194e-5,2,0.0052978612939229815,1,1,"Knox County, Tennessee"
470930021001,0.005959487321809987,45,7,38,3.659520516366989e-4,7.528419784687195e-5,2,7.425441563312662e-4,1,1,"Knox County, Tennessee"
470930046111,0.13201777589336575,224,184,40,0.007097665426244263,7.39809129244655e-5,2,0.012507558321398375,1,1,"Knox County, Tennessee"
470930016002,0.010837263804543204,108,63,45,0.0076463945421414315,7.447125409591897e-5,2,0.0020517560577796305,1,1,"Knox County, Tennessee"
470930022002,0.012958836080360237,60,9,51,0.0026422232101692682,7.836376459525115e-5,2,7.724749102214426e-4,1,1,"Knox County, Tennessee"
470930057062,0.07726120721969235,147,103,44,0.00823919021273793,7.704160246533128e-5,2,0.006054814128132234,1,1,"Knox County, Tennessee"
470930058031,0.9999999999999999,282,232,50,0.002862206085753803,7.675775253300584e-5,2,0.08265138366734553,1,1,"Knox County, Tennessee"
470930062052,0.06610531557354672,89,0,89,0,7.86225332180203e-5,2,6.198347107468518e-4,1,1,"Knox County, Tennessee"
470930057041,0.04987339191972702,41,0,41,0,7.583801001061732e-5,2,6.198347107468518e-4,1,1,"Knox County, Tennessee"
470930016001,0.009609346517454811,130,101,29,0.009092392258886032,7.477194556602364e-5,2,0.0028801083648156618,1,1,"Knox County, Tennessee"
