GEOID,evc,deg,ind,out,bet,clo,ecc,prc,infomap,month,city
350010047261,0.0663044360336429,54,1,53,0,1.7605633802816902e-5,2,3.4834100079506747e-4,1,1,"Bernalillo County, New Mexico"
350010002031,0.02648631401000246,83,40,43,0.0010770659765574752,1.752571899262167e-5,2,0.0013297057218889915,1,1,"Bernalillo County, New Mexico"
350010047241,0.04886951206655594,46,1,45,8.197568979390051e-5,1.7841849842991722e-5,2,3.478158826075213e-4,1,1,"Bernalillo County, New Mexico"
350010037361,0.3646353806439007,479,403,76,0.01112777319554691,1.7987552613591394e-5,2,0.03429561541189074,1,1,"Bernalillo County, New Mexico"
350010007072,0.010196132120472696,44,13,31,5.540505659685699e-4,1.7730182088970053e-5,3,6.44858957780398e-4,1,1,"Bernalillo County, New Mexico"
350010032011,0.038445053798516746,99,57,42,0.0037328954570333894,1.7666908114410895e-5,2,0.0024546274141376417,1,1,"Bernalillo County, New Mexico"
350010037182,0.010816610868936562,59,21,38,0.0015193248229955687,1.7619282542814857e-5,2,8.385215427865353e-4,1,1,"Bernalillo County, New Mexico"
350010047151,0.035859213982935664,104,30,74,0.0039037916489052674,1.7939472220727265e-5,2,5.015992881463983e-4,1,1,"Bernalillo County, New Mexico"
350010002071,0.02557508196852983,115,85,30,0.0024342113560292477,1.7521419935871602e-5,2,0.0041749599200860054,1,1,"Bernalillo County, New Mexico"
350010007041,0.005771929458651811,34,6,28,2.659039144022459e-4,1.77430801987225e-5,2,4.201891520005724e-4,1,1,"Bernalillo County, New Mexico"
350010047341,0.034626404181583303,66,0,66,0,1.7874059377625252e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010012001,0.010577579410731898,36,4,32,1.2756678496389287e-4,1.7650381248234963e-5,2,4.1255164403590137e-4,1,1,"Bernalillo County, New Mexico"
350010007073,0.0019917317410332353,13,2,11,2.1628970461006054e-5,1.7201341704652963e-5,3,4.1182689248710734e-4,1,1,"Bernalillo County, New Mexico"
350010037172,0.015343216593114188,45,0,45,0,1.763233064146419e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010001201,0.011845952738378967,75,35,40,0.0013295069603666456,1.7729553392550042e-5,3,0.0012919688058859655,1,1,"Bernalillo County, New Mexico"
350010027001,0.053108846622649544,226,199,27,0.00689851321704174,1.776104292844076e-5,2,0.008272375103369428,1,1,"Bernalillo County, New Mexico"
350010040012,0.045817045343933924,146,43,103,0.008969189331893921,1.813401033638589e-5,2,7.758691532499721e-4,1,1,"Bernalillo County, New Mexico"
350010045012,0.010470843296834552,51,16,35,1.488047944428049e-4,1.7502406580904875e-5,2,5.443234809604694e-4,1,1,"Bernalillo County, New Mexico"
350010047152,0.022402950189354346,73,0,73,0,1.8172896941501443e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010004013,0.01992813751423165,86,54,32,0.0017245900393842552,1.725387349459954e-5,2,0.0035770045206751496,1,1,"Bernalillo County, New Mexico"
350010004021,0.017650869837594417,119,80,39,0.0034696548926645867,1.7810073377502314e-5,2,0.0053502848189116575,1,1,"Bernalillo County, New Mexico"
350010047492,0.08301073645277103,154,101,53,0.00500874617551878,1.7841849842991722e-5,2,0.002671268597888969,1,1,"Bernalillo County, New Mexico"
350010037384,0.009989967518662485,41,4,37,1.2465349506506348e-4,1.749934377460845e-5,2,3.671262110143174e-4,1,1,"Bernalillo County, New Mexico"
350010031001,0.01801008303952889,58,19,39,8.809612091035894e-4,1.7669717637912145e-5,2,5.255308260100603e-4,1,1,"Bernalillo County, New Mexico"
350010009014,0.001727017881904197,15,0,15,0,1.7438007881979562e-5,3,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010018001,0.070637363598471,310,281,29,0.009120182246671991,1.776988005330964e-5,2,0.013905005341845073,1,1,"Bernalillo County, New Mexico"
350010047252,0.08286633995862344,89,33,56,0.003487428712678991,1.794977652528226e-5,2,6.44362149890033e-4,1,1,"Bernalillo County, New Mexico"
350010037072,0.01917757629448339,72,25,47,0.001742027548876429,1.7672215742409783e-5,2,8.999858358957946e-4,1,1,"Bernalillo County, New Mexico"
350010047232,0.053715773718243355,33,0,33,0,1.781895937277263e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010029001,0.021560198251478358,78,37,41,0.001996505313285863,1.7681902572716824e-5,2,0.0012773583578625524,1,1,"Bernalillo County, New Mexico"
350010037302,0.017624499137144308,39,0,39,0,1.7823723375813207e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
350010047332,0.03342000733813776,79,42,37,0.006242474001094691,1.7879811904378766e-5,2,0.0011200739055599936,1,1,"Bernalillo County, New Mexico"
350010037292,0.010258247927999673,36,9,27,1.0152373889859987e-4,1.745566261695294e-5,2,4.239852435594784e-4,1,1,"Bernalillo County, New Mexico"
350010037371,0.017636361895904316,56,1,55,0.011236823984321204,1.764633220985018e-5,2,3.5063783537358313e-4,1,1,"Bernalillo County, New Mexico"
350010037352,0.12472411150331983,367,316,51,0.015516668122738365,1.786735277301315e-5,2,0.013883423780916,1,1,"Bernalillo County, New Mexico"
350010007042,0.015149115833903281,120,81,39,0.004039080964235898,1.7760412041559363e-5,2,0.0015679991012906168,1,1,"Bernalillo County, New Mexico"
350010007113,0.006415016311100928,26,0,26,0,1.7837712491750056e-5,2,3.4470872113177587e-4,1,1,"Bernalillo County, New Mexico"
