GEOID,evc,deg,ind,out,bet,clo,ecc,prc,infomap,month,city
401091082212,0.44147096632364774,159,0,159,0,1.0890992060466788e-5,3,2.2722493177644045e-4,2,1,"Oklahoma County, Oklahoma"
401091082083,0.10025975265269506,105,46,59,0.0010808697568940357,1.0544296589974483e-5,3,9.832715278468658e-4,2,1,"Oklahoma County, Oklahoma"
401091083141,0.5891646632113896,337,292,45,0.011158277806608613,1.05682550754045e-5,3,0.012819502668876263,2,1,"Oklahoma County, Oklahoma"
401091016001,0.02065229458414544,81,74,7,0.0015434084686740224,1.0281719103434094e-5,3,0.001993756618539169,6,1,"Oklahoma County, Oklahoma"
401091063011,0.012450330125021003,42,17,25,0.002702945343309531,1.0532302571988288e-5,3,4.127801181597187e-4,1,1,"Oklahoma County, Oklahoma"
401091078071,0.006521898295449575,46,0,46,0,1.0533855812581637e-5,3,2.2722493177644045e-4,3,1,"Oklahoma County, Oklahoma"
401091008001,0.010064809622433215,37,2,35,2.693091767446851e-4,1.048679712242287e-5,3,2.490904546916548e-4,1,1,"Oklahoma County, Oklahoma"
401091072131,0.006273763553699767,24,1,23,3.7553072454438162e-6,1.0351538238582254e-5,3,2.3367125808993613e-4,4,1,"Oklahoma County, Oklahoma"
401091078072,0.003996954941071409,39,7,32,3.992887907910669e-4,1.0413304037237976e-5,3,3.1908347927292295e-4,3,1,"Oklahoma County, Oklahoma"
401091069131,0.014066958444726448,17,1,16,5.487894334631816e-5,1.0407451735442578e-5,3,2.297480041736968e-4,5,1,"Oklahoma County, Oklahoma"
401091059052,0.01807303307331072,48,5,43,7.853573672997041e-5,1.037548894491653e-5,3,2.5733332882076505e-4,5,1,"Oklahoma County, Oklahoma"
401091049001,0.004100397383194759,50,26,24,0.001840563120912135,1.0409510128453354e-5,3,7.179620352032878e-4,4,1,"Oklahoma County, Oklahoma"
401091066101,0.13645711181945053,366,330,36,0.008722137189512001,1.0489327109665915e-5,3,0.015433586357940239,1,1,"Oklahoma County, Oklahoma"
401091028002,0.0025783664034968725,17,10,7,2.677253056615727e-4,1.0336237816159674e-5,3,4.0761021369818305e-4,8,1,"Oklahoma County, Oklahoma"
401091082152,0.16192378682656836,104,33,71,9.706593356062244e-4,1.062947766746742e-5,3,4.848990196517042e-4,2,1,"Oklahoma County, Oklahoma"
401091066062,0.026421379187909967,85,43,42,0.0022223891855910074,1.0377965503642667e-5,3,0.0012286199592484177,1,1,"Oklahoma County, Oklahoma"
401091080113,0.017231797611135052,107,51,56,0.0034783880060814806,1.0697475395806589e-5,3,6.663911104654375e-4,3,1,"Oklahoma County, Oklahoma"
401091076061,0.019117369571509862,127,117,10,9.873009303965293e-4,1.0232167889410729e-5,3,0.0033403795818754693,3,1,"Oklahoma County, Oklahoma"
401091012002,0.021192611179499554,65,42,23,8.510588214685329e-4,1.0199398235504106e-5,3,9.417670526286572e-4,1,1,"Oklahoma County, Oklahoma"
401091083092,0.011796332911644882,23,1,22,2.557824067687497e-5,1.0406801885712503e-5,3,2.3953527280414476e-4,1,1,"Oklahoma County, Oklahoma"
401091072212,0.0061264628551839706,45,0,45,0,1.0484268355332823e-5,3,2.2722493177644045e-4,4,1,"Oklahoma County, Oklahoma"
401091045003,0.012217237086107337,70,11,59,0.002551244068694751,1.0563454672216002e-5,3,4.019042068034896e-4,4,1,"Oklahoma County, Oklahoma"
401091080052,0.0024256176294072604,14,1,13,4.8747829476205806e-5,1.0462658770846847e-5,3,2.28500678740148e-4,3,1,"Oklahoma County, Oklahoma"
401091072071,0.012133358158863296,152,120,32,0.0024171633598795974,1.0478006664012238e-5,3,0.0048338913657407995,4,1,"Oklahoma County, Oklahoma"
401091073023,0.0036492869346846694,25,0,25,0,1.0521553402144293e-5,3,2.2722493177644045e-4,4,1,"Oklahoma County, Oklahoma"
401091001002,0.015556411705932095,51,33,18,2.8297280194093547e-4,1.0247581570749304e-5,3,4.6593652327714126e-4,1,1,"Oklahoma County, Oklahoma"
401091092011,0.14214697850760358,94,0,94,0,1.0690842224550451e-5,3,2.2783308289073173e-4,2,1,"Oklahoma County, Oklahoma"
401091069151,0.01964491154333407,83,45,38,0.0023533514201192506,1.0551417055310528e-5,3,0.0012605886534410445,5,1,"Oklahoma County, Oklahoma"
401091082213,0.327111804605375,126,0,126,0,1.077632656580025e-5,3,2.2781065184318794e-4,2,1,"Oklahoma County, Oklahoma"
401091092013,0.22126469347953928,181,84,97,0.003728231808656694,1.0529197464569251e-5,3,9.889901978436602e-4,2,1,"Oklahoma County, Oklahoma"
401091066022,0.012560640428809135,56,26,30,3.704944524367892e-4,1.0318852543597152e-5,3,7.357701333167198e-4,1,1,"Oklahoma County, Oklahoma"
401091076071,0.030892106941293147,133,61,72,0.0025581762417877735,1.0557766821161989e-5,3,9.509624474574386e-4,3,1,"Oklahoma County, Oklahoma"
401091062001,0.08349359456696177,196,154,42,0.004621306261015181,1.0484048520176551e-5,3,0.003985186765989303,1,1,"Oklahoma County, Oklahoma"
401091059041,0.025639016975861944,121,91,30,0.0035778598544152405,1.047592109536231e-5,3,0.0026097452227547805,1,1,"Oklahoma County, Oklahoma"
401091025001,0.14567019835839154,426,384,42,0.010606999598757081,1.0496593855293958e-5,3,0.015537881987385309,6,1,"Oklahoma County, Oklahoma"
401091054002,0.005025483349895724,49,7,42,1.177940252295336e-4,1.0554869489038768e-5,3,3.383422995501361e-4,4,1,"Oklahoma County, Oklahoma"
401091045001,0.008607919901875823,44,3,41,0.0014045998681810519,1.0421551769058412e-5,3,2.8517114040176435e-4,4,1,"Oklahoma County, Oklahoma"
401091069023,0.023294301271389133,60,15,45,0.0015955101634160815,1.0435254463680097e-5,3,4.8587671667162254e-4,5,1,"Oklahoma County, Oklahoma"
