month,entropy,hhi,gini,bp,diss,density,infomap,city
1,1.0017695567267975,0.44515228382569594,0.5548477161743041,0.5767239208957333,0.328,0.011699439706019558,100.10344827586206,San Francisco
2,0.9887842442857039,0.458082338107164,0.5419176618928361,0.5916847172395344,0.33,0.010595636112075889,76.39473684210526,San Francisco
3,0.9579517774417449,0.4810121354414152,0.5189878645585848,0.6137114070928653,0.379,0.007301555723267335,46.82258064516129,San Francisco
4,0.9313630265782017,0.4937974301593407,0.5062025698406594,0.6295075298025145,0.392,0.0036632415004511838,17.809815950920246,San Francisco
5,0.8952972762342021,0.5159094458997038,0.4840905541002962,0.6481945773263555,0.379,0.004431713859542625,19.35333333333333,San Francisco
6,0.9368097790281917,0.4906835822572921,0.509316417742708,0.6250277146273332,0.351,0.005223570379082168,23.224,San Francisco
7,0.9224623548875449,0.4994820223572554,0.5005179776427446,0.6349779646335162,0.375,0.005281734026897245,19.225165562913908,San Francisco
8,0.9226403309428861,0.5029272360209127,0.4970727639790873,0.6394025123031258,0.371,0.005358652483599632,24.811965811965813,San Francisco
9,0.9647804159782867,0.4774051078922736,0.5225948921077264,0.6120917854137166,0.371,0.005308679227007495,26.153153153153152,San Francisco
10,0.9646707952264632,0.477300692024296,0.522699307975704,0.6128912761662871,0.37,0.005308679227007495,26.39090909090909,San Francisco
11,0.9522661865446183,0.48416305559553263,0.5158369444044674,0.6177622167964102,0.365,0.005769002954001102,28.46078431372549,San Francisco
12,0.9272219896690218,0.5010527481846848,0.49894725181531513,0.6345796563942461,0.351,0.005235796615255541,24.191666666666666,San Francisco
