month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6352227561504664,0.6786440661154063,0.32135593388459377,0.8014678236660112,0.273,0.016002613095398428,82.76666666666667,Seattle
2,0.6736956203283155,0.656908598805549,0.34309140119445103,0.7875934886504421,0.269,0.014487556479954098,82.76666666666667,Seattle
3,0.6421195749626529,0.6764026226485995,0.32359737735140043,0.8004005472427578,0.272,0.00992859421503776,73.02941176470588,Seattle
4,0.6908019130591558,0.6482726781163182,0.3517273218836819,0.7737275762779549,0.283,0.006053249120611617,42.810344827586206,Seattle
5,0.6745333773444993,0.6583794072590793,0.34162059274092077,0.7877242424594479,0.278,0.0072007783467465955,51.729166666666664,Seattle
6,0.6984868533255715,0.6443695839400005,0.3556304160599995,0.7747095443626288,0.286,0.008839317674448944,60.5609756097561,Seattle
7,0.6754008765169713,0.6571289163575854,0.34287108364241464,0.7816788249974035,0.291,0.009249033638248551,65.34210526315789,Seattle
8,0.6528838765193149,0.6702310842221364,0.3297689157778636,0.7975436089252562,0.275,0.009320267423637868,67.10810810810811,Seattle
9,0.6606439590452587,0.6635914461757637,0.3364085538242363,0.7876507323532698,0.281,0.0088930269750500009,67.10810810810811,Seattle
10,0.6660763425551317,0.660267751426089,0.33973224857391104,0.7849225985022124,0.268,0.0088930269750500009,67.10810810810811,Seattle
11,0.6545625100569219,0.6682080966741751,0.33179190332582487,0.7895489311992799,0.285,0.009042147359498254,73.02941176470588,Seattle
12,0.6553800723516695,0.6730426982485033,0.3269573017514968,0.7994752351354145,0.269,0.007770973157357216,57.74418604651163,Seattle
