month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.8469478404116474,0.5339446576023652,0.4660553423976348,0.6570549337732239,0.38,0.027455675121169205,83.7741935483871,Atlanta
2,0.8493123490800983,0.5336969065474461,0.4663030934525539,0.6586737524981631,0.385,0.025197231842121966,86.56666666666666,Atlanta
3,0.8784410976577596,0.5159007725143689,0.48409922748563106,0.6418347540713638,0.389,0.019593842130275957,74.2,Atlanta
4,0.7897826998497268,0.5703192041770964,0.4296807958229037,0.6828963948484333,0.421,0.011873217467351507,49,Atlanta
5,0.840788934280952,0.5373222152319636,0.46267778476803645,0.6603516711675808,0.419,0.01680319771598496,66.58974358974359,Atlanta
6,0.7743348586208292,0.5758989601897898,0.4241010398102102,0.6859346867631695,0.394,0.01899326175218176,64.925,Atlanta
7,0.8396249296314694,0.5406480393950415,0.45935196060495853,0.6596091513778704,0.414,0.0189143512159639,66.58974358974359,Atlanta
8,0.8024868625752225,0.5644425444038964,0.4355574555961036,0.6789470290627977,0.399,0.01913669500128452,74.2,Atlanta
9,0.7941271164474774,0.5659965335933073,0.4340034664066928,0.6829871018441256,0.398,0.018534186358207555,66.58974358974359,Atlanta
10,0.7949627456795073,0.5656349721978337,0.4343650278021663,0.6833014271807442,0.398,0.018534186358207555,66.58974358974359,Atlanta
11,0.8460812946276802,0.537352515781152,0.4626474842188481,0.6609716206696827,0.41,0.01989450313951205,74.2,Atlanta
12,0.7953325955843635,0.5672578237919672,0.43274217620803285,0.6755724044285819,0.404,0.018000056957981028,61.833333333333336,Atlanta
