month,entropy,hhi,gini,bp,diss,density,infomap,city
1,1.0645352146863065,0.407935402757248,0.592064597242752,0.528337597975017,0.339,0.029306093770879043,111.26666666666667,"Dallas County, Texas"
2,0.9818352106260015,0.45704566724038,0.54295433275962,0.5883641480011201,0.338,0.023774629188201266,92.72222222222223,"Dallas County, Texas"
3,0.9760955135481623,0.45274327285486743,0.5472567271451326,0.5749661998789628,0.387,0.017937477459614094,69.54166666666667,"Dallas County, Texas"
4,0.987451923796431,0.4454543072529951,0.5545456927470049,0.5759892146728033,0.391,0.010562909768051347,57.55172413793103,"Dallas County, Texas"
5,0.9834392242625931,0.4528911052605019,0.5471088947394981,0.575457008345067,0.381,0.014767814268656974,64.1923076923077,"Dallas County, Texas"
6,0.9592420899060178,0.4662598848407474,0.5337401151592526,0.5896330108380806,0.345,0.01642987587162146,72.56521739130434,"Dallas County, Texas"
7,1.0105046392606718,0.4346395739790852,0.5653604260209147,0.5589460391612726,0.395,0.015752766271105344,75.86363636363636,"Dallas County, Texas"
8,1.0125429883827257,0.4364214160988652,0.5635785839011348,0.5650398393791898,0.396,0.016489504621587332,79.47619047619048,"Dallas County, Texas"
9,0.9860602502143776,0.4491158287898878,0.5508841712101121,0.571929722625228,0.394,0.01671580650398794,69.54166666666667,"Dallas County, Texas"
10,1.0534679966354155,0.4044865900147932,0.5955134099852069,0.5241374240494286,0.376,0.017576472075784548,72.56521739130434,"Dallas County, Texas"
11,0.9752042079039004,0.4533332920814765,0.5466667079185236,0.5754433208773007,0.393,0.015337879486704226,59.607142857142854,"Dallas County, Texas"
12,0.9831738306227574,0.4547939079402479,0.5452060920597521,0.5795093456501798,0.37,0.015683438869036587,69.54166666666667,"Dallas County, Texas"
