month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6447204436922794,0.6936579860667862,0.3063420139332138,0.8262697264144442,0,0.14183406305691845,302,"Polk County, Iowa"
2,0.6447204436922794,0.6936579860667862,0.3063420139332138,0.8262697264144442,0,0.13505753448769006,302,"Polk County, Iowa"
3,0.609153440696125,0.7067333092960498,0.2932666907039502,0.8295926232217992,0.143,0.10855646740445755,75.5,"Polk County, Iowa"
4,0.701652874137964,0.6487765650788273,0.35122343492117264,0.7734676178674873,0.378,0.07082352423489033,43.142857142857146,"Polk County, Iowa"
5,0.6800957984993817,0.6624273031702924,0.3375726968297076,0.7898869114103076,0.192,0.08988801126487865,60.4,"Polk County, Iowa"
6,0.684869908329407,0.6588502406944531,0.3411497593055469,0.7773281620388153,0.324,0.10675232668148117,60.4,"Polk County, Iowa"
7,0.6110648245367409,0.7052747984960082,0.29472520150399184,0.8283430821455141,0.144,0.10930452575300874,75.5,"Polk County, Iowa"
8,0.613953592467007,0.7035493361196383,0.2964506638803617,0.8268467651611174,0.142,0.11224175485687883,75.5,"Polk County, Iowa"
9,0.6557400382835749,0.6782023749151485,0.32179762508485155,0.8079839127605115,0.157,0.10443114562935908,60.4,"Polk County, Iowa"
10,0.7323171946618128,0.6318956225025895,0.36810437749741054,0.7560715651221833,0.208,0.10775340476557171,60.4,"Polk County, Iowa"
11,0.6098068223065483,0.7066756176963201,0.29332438230367985,0.8294003244608777,0.134,0.0935182944269653,75.5,"Polk County, Iowa"
12,0.4684451007634327,0.7875506098630034,0.21244939013699662,0.8812559530263777,0.175,0.09424435105938263,75.5,"Polk County, Iowa"
