month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.5427697775525475,0.7168474690975354,0.2831525309024646,0.7912437944509014,0.525,0.08457856436343084,42.125,"Hampden County, Massachusetts"
2,0.39289693570149514,0.8131594355423898,0.18684056445761024,0.8813726216346038,0.37,0.0749788045782111,56.166666666666664,"Hampden County, Massachusetts"
3,0.5596759437964094,0.7075728092346559,0.292427190765344,0.7858619492428388,0.472,0.05878196976119825,37.44444444444444,"Hampden County, Massachusetts"
4,0.6260371040910522,0.6651542663490414,0.3348457336509586,0.7570895195716631,0.403,0.03508725448636428,22.466666666666665,"Hampden County, Massachusetts"
5,0.6068632999904926,0.6830982304828305,0.3169017695171695,0.7817511170823405,0.461,0.04409530874664406,30.636363636363637,"Hampden County, Massachusetts"
6,0.5601480954973217,0.7122859398250038,0.2877140601749962,0.8049499929679693,0.498,0.0493146813621591,28.083333333333332,"Hampden County, Massachusetts"
7,0.5199630569762734,0.7338901843191034,0.26610981568089664,0.811025803717866,0.497,0.0500211954217889,37.44444444444444,"Hampden County, Massachusetts"
8,0.5159636491547941,0.7426508313168239,0.25734916868317614,0.8255807973209345,0.456,0.050577575243747355,42.125,"Hampden County, Massachusetts"
9,0.5894350686865405,0.6933864369081202,0.3066135630918798,0.7961522044925116,0.442,0.052025929065988415,42.125,"Hampden County, Massachusetts"
10,0.5325397008005469,0.7317339844071514,0.26826601559284863,0.8157698420711663,0.488,0.05208774904620602,42.125,"Hampden County, Massachusetts"
11,0.630069644630735,0.6701393098588775,0.32986069014112257,0.7735038650631011,0.448,0.04533170835099619,33.7,"Hampden County, Massachusetts"
12,0.5248339632664206,0.7318996631412829,0.2681003368587172,0.8229054827452309,0.456,0.046983184965380814,33.7,"Hampden County, Massachusetts"
