month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.14437526127037908,302,"Virginia Beach city, Virginia"
2,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.13085520670612308,302,"Virginia Beach city, Virginia"
3,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.10713735671382368,302,"Virginia Beach city, Virginia"
4,0.8895824632934273,0.5315887161404981,0.4684112838595019,0.6883141337813419,0.202,0.0688213680667092,43.142857142857146,"Virginia Beach city, Virginia"
5,0.9216423547077031,0.5090560336165899,0.49094396638341004,0.6669791656379315,0.205,0.08874392202591802,43.142857142857146,"Virginia Beach city, Virginia"
6,0.9156767295180346,0.5148954015628207,0.4851045984371794,0.6722460676450455,0.207,0.10603727090713075,50.333333333333336,"Virginia Beach city, Virginia"
7,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.1033090581065323,151,"Virginia Beach city, Virginia"
8,0.8943666469150731,0.5280969199629422,0.47190308003705783,0.6850078588348231,0.198,0.10448614991969374,60.4,"Virginia Beach city, Virginia"
9,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.10317704780972915,302,"Virginia Beach city, Virginia"
10,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.10713735671382368,302,"Virginia Beach city, Virginia"
11,0.8777576611271514,0.535118218360838,0.46488178163916205,0.6917953500855474,0.144,0.09620250379529603,37.75,"Virginia Beach city, Virginia"
12,0.9457073778518221,0.4979354482766791,0.5020645517233209,0.670983588254996,0,0.09867769686035512,151,"Virginia Beach city, Virginia"
