month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.7596678805343925,0.535668287966081,0.46433171203391904,0.6239893987494696,0.052,0.14441675955675037,101,"East Baton Rouge Parish, Louisiana"
2,0.7743440021506767,0.5240998765209001,0.4759001234790999,0.6127579903863328,0.037,0.13410049614232947,101,"East Baton Rouge Parish, Louisiana"
3,0.6878406525540256,0.5920074988871202,0.4079925011128797,0.6812551549356252,0.119,0.10759950167202151,75.75,"East Baton Rouge Parish, Louisiana"
4,0.5375620001844416,0.6984080493284408,0.3015919506715592,0.7737853519761505,0.263,0.06747098550914693,43.285714285714285,"East Baton Rouge Parish, Louisiana"
5,0.6750214842925456,0.6030095927793019,0.39699040722069806,0.6898768974186751,0.118,0.09202675234410859,60.6,"East Baton Rouge Parish, Louisiana"
6,0.7019128358222759,0.5810130820718034,0.4189869179281966,0.6731169780116824,0.117,0.1031844906344939,75.75,"East Baton Rouge Parish, Louisiana"
7,0.6981642214239758,0.5839052138592995,0.41609478614070056,0.67518641093521925,0.121,0.09866019714554237,75.75,"East Baton Rouge Parish, Louisiana"
8,0.48879509075719685,0.7215276813794943,0.27847231862050575,0.7911393714132783,0.176,0.09979673464035145,50.5,"East Baton Rouge Parish, Louisiana"
9,0.702153939027405,0.5807118831475543,0.41928811685244566,0.6720991531482876,0.117,0.10052892706489192,50.5,"East Baton Rouge Parish, Louisiana"
10,0.7035503529526694,0.5794061604375004,0.4205938395624996,0.6710439968536556,0.117,0.10883439337311214,60.6,"East Baton Rouge Parish, Louisiana"
11,0.546124665838698,0.6902382502969324,0.3097617497030676,0.7724456462113114,0.236,0.09919568115751973,50.5,"East Baton Rouge Parish, Louisiana"
12,0.7472718785709546,0.5498483522559533,0.45015164774404676,0.6253203174935151,0.097,0.1010206980962997,101,"East Baton Rouge Parish, Louisiana"
