month,entropy,hhi,gini,bp,diss,density,infomap,city
1,1.0531489524130497,0.40461204389853134,0.5953879561014687,0.5015451664076463,0.072,0.15894647648637197,146,"Guilford County, North Carolina"
2,0.8906398605277653,0.5162761442067201,0.4837238557932799,0.6278787731334676,0.055,0.14782516593701456,97.33333333333333,"Guilford County, North Carolina"
3,0.890880446093306,0.5162193325921877,0.48378066740781234,0.6290441107414096,0.052,0.12201666431295015,97.33333333333333,"Guilford County, North Carolina"
4,0.8555362710269182,0.5260414250412195,0.47395857495878047,0.6502632085995976,0.321,0.07904956926987713,29.2,"Guilford County, North Carolina"
5,0.7967735321173033,0.5713487850198695,0.42865121498013053,0.6950133781803264,0.329,0.09519606458598127,32.44444444444444,"Guilford County, North Carolina"
6,0.8922453024614732,0.5155920399301733,0.4844079600698267,0.6207079470771567,0.068,0.10545826860612909,97.33333333333333,"Guilford County, North Carolina"
7,0.9872262306359376,0.4329830253626467,0.5670169746373532,0.5401994920663831,0.067,0.1051875912065151,97.33333333333333,"Guilford County, North Carolina"
8,0.8825665996967629,0.5093392135000689,0.49066078649993106,0.6191606970961303,0.068,0.10787082803747117,73,"Guilford County, North Carolina"
9,0.8901371234447254,0.5165528111564551,0.4834471888435449,0.6264614334765328,0.061,0.1118133032057619,97.33333333333333,"Guilford County, North Carolina"
10,1.024617080283388,0.42638711958024555,0.5736128804197544,0.5619726523808466,0.051,0.11669726498140565,73,"Guilford County, North Carolina"
11,0.8914534707067184,0.515904052841674,0.48409594715832605,0.6219032157226586,0.067,0.10638798663089018,97.33333333333333,"Guilford County, North Carolina"
12,0.893824404352408,0.5149006571402774,0.4850993428597226,0.6184215367397781,0.07,0.10703525867344536,97.33333333333333,"Guilford County, North Carolina"
