month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.8199795846446962,0.5314222323292962,0.46857776767070375,0.664721343495856,0.392,0.07534004592828122,57.27272727272727,"Pima County, Arizona"
2,0.7706837003096455,0.5677525286015455,0.43224747139845454,0.7083356892845851,0.388,0.06635374870668988,57.27272727272727,"Pima County, Arizona"
3,0.7925621891240625,0.5555070043460639,0.4444929956539361,0.6939999755254527,0.396,0.05146995735231029,42,"Pima County, Arizona"
4,0.8323485559703552,0.5321934922468015,0.4678065077531985,0.6690543318724436,0.397,0.02999470058293588,27.391304347826086,"Pima County, Arizona"
5,0.799902717157115,0.5483069470035375,0.4516930529964625,0.6835165741347865,0.389,0.03898856840033311,30,"Pima County, Arizona"
6,0.7726261159339525,0.5591288499881113,0.4408711500118887,0.6945612544961756,0.381,0.0425997425997426,39.375,"Pima County, Arizona"
7,0.802614831935763,0.5492384023388711,0.4507615976611289,0.684659078718279,0.386,0.04060362883892296,33.1578947368421,"Pima County, Arizona"
8,0.7851562759394485,0.5579131046720275,0.4420868953279726,0.6925716079553931,0.39,0.041524717995306236,37.05882352941177,"Pima County, Arizona"
9,0.7725782490368649,0.5613212371973707,0.43867876280262924,0.6830588294491031,0.405,0.04265778383425442,31.5,"Pima County, Arizona"
10,0.7821200787155331,0.5520030121792671,0.44799698782073294,0.6787349037348867,0.401,0.04727837080778257,35,"Pima County, Arizona"
11,0.7607541814165911,0.5743969119639284,0.42560308803607166,0.7046096460006662,0.403,0.04234738940621294,42,"Pima County, Arizona"
12,0.7790551068705028,0.5678251732267715,0.4321748267732285,0.7092468898756134,0.397,0.043949832185126304,52.5,"Pima County, Arizona"
