month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.40514279943457854,0.8126865517443627,0.18731344825563734,0.8956139745137602,0.206,0.1870770884715108,50.4,"Sarasota County, Florida"
2,0.40452680392098744,0.8129862824186455,0.18701371758135457,0.8957989948339267,0.204,0.16990767090368686,50.4,"Sarasota County, Florida"
3,0.40455469154977025,0.8131124578743377,0.1868875421256623,0.8959207884588705,0.2,0.1402011003604629,50.4,"Sarasota County, Florida"
4,0.3482063012936792,0.8415790384517406,0.1584209615482593,0.9119685021142191,0.22,0.08161006766584455,42,"Sarasota County, Florida"
5,0.40488959193294793,0.8128621681460454,0.1871378318539546,0.8957353837492072,0.204,0.1187314235123,50.4,"Sarasota County, Florida"
6,0.40455469154977025,0.8131124578743377,0.1868875421256623,0.8959207884588705,0.2,0.12635173591348892,50.4,"Sarasota County, Florida"
7,0.3467336691968552,0.8425332966738088,0.15746670332619114,0.9126012729207875,0.209,0.11776702712957693,42,"Sarasota County, Florida"
8,0.3749657256041835,0.830175131381912,0.16982486861808804,0.906053541638572,0.214,0.12358502497944729,42,"Sarasota County, Florida"
9,0.40488959193294793,0.8128621681460454,0.1871378318539546,0.8957353837492072,0.204,0.12402769872889394,50.4,"Sarasota County, Florida"
10,0.40514279943457854,0.8126865517443627,0.18731344825563734,0.8956139745137602,0.206,0.128960349079871,50.4,"Sarasota County, Florida"
11,0.3469062028408681,0.8423178748920358,0.15768212510796414,0.9124431480465982,0.213,0.121039650920129,42,"Sarasota County, Florida"
12,0.40455469154977025,0.8131124578743377,0.1868875421256623,0.8959207884588705,0.2,0.1322804022007209,50.4,"Sarasota County, Florida"
