GEOID,evc,deg,ind,out,bet,clo,ecc,prc,infomap,month,city
060730191071,5.598517916022703e-4,62,1,61,3.800029140119831e-5,1.2018869625311742e-6,3,8.477397182011383e-5,5,1,"San Diego-Carlsbad, CA"
060730132062,0.00975063619772881,127,69,58,3.3654473808211776e-4,1.1989228876777104e-6,3,3.282683720201731e-4,2,1,"San Diego-Carlsbad, CA"
060730203044,8.19501855039668e-4,69,4,65,6.225229084658266e-4,1.2011507023728732e-6,3,8.691403676518775e-5,5,1,"San Diego-Carlsbad, CA"
060730001002,0.00160518329804091,35,8,27,2.428481178991805e-5,1.1956873947047787e-6,3,2.0152883077266122e-4,1,1,"San Diego-Carlsbad, CA"
060730164021,0.0014268206394364921,76,13,63,7.356708725558606e-4,1.1968336568773652e-6,3,1.018694433080854e-4,3,1,"San Diego-Carlsbad, CA"
060730203074,9.139855213548178e-4,69,0,69,0,1.2050414112480975e-6,3,8.360535714550652e-5,5,1,"San Diego-Carlsbad, CA"
060730120021,0.0053030801773494155,94,55,39,2.3347973043649466e-4,1.1988855160243038e-6,3,2.9836859807881355e-4,2,1,"San Diego-Carlsbad, CA"
060730092012,0.002048934158461571,45,1,44,3.108832129904416e-7,1.194770251654458e-6,3,8.752063138449837e-5,1,1,"San Diego-Carlsbad, CA"
060730080032,3.9114903564689107e-4,19,2,17,3.862723921406237e-6,1.1844987023816716e-6,3,1.0152793551528924e-4,11,1,"San Diego-Carlsbad, CA"
060730070021,9.877609248292055e-4,38,0,38,0,1.1928078458128865e-6,3,8.360535714550652e-5,1,1,"San Diego-Carlsbad, CA"
060730170342,8.393210148213076e-4,29,0,29,0,1.197633476250928e-6,3,8.360535714550652e-5,8,1,"San Diego-Carlsbad, CA"
060730168041,0.0024976872606719018,107,44,63,4.922040628998381e-4,1.200927115733346e-6,3,1.9537863270315542e-4,3,1,"San Diego-Carlsbad, CA"
060730168061,0.001042190739124375,49,2,47,5.9845018500660006e-06,1.1974441751525545e-6,3,8.567494878909383e-5,3,1,"San Diego-Carlsbad, CA"
060730132042,0.0020081095774974983,20,0,20,0,1.2001329747336005e-6,3,8.861685467287367e-5,2,1,"San Diego-Carlsbad, CA"
060730033053,0.0022515355953931504,85,17,68,1.0806596562798216e-4,1.1963883428705423e-6,3,1.2557526959283105e-4,12,1,"San Diego-Carlsbad, CA"
060730168062,7.001358230919881e-4,47,4,43,0.0011269856962041545,1.1963296606012753e-6,3,8.720579398378713e-5,3,1,"San Diego-Carlsbad, CA"
060730207063,0.0018386726270376646,76,4,72,6.540069890296617e-5,1.200104169041873e-6,3,9.0598883353413e-5,5,1,"San Diego-Carlsbad, CA"
060730095112,0.0025079400126526348,61,19,42,7.950147320646123e-4,1.1958747105983202e-6,3,1.5825147032656091e-4,1,1,"San Diego-Carlsbad, CA"
060730189032,1.1494688513341198e-4,25,0,25,0,1.2011651301762711e-6,3,8.360535714550652e-5,14,1,"San Diego-Carlsbad, CA"
060730079051,0.0044707042414545125,114,93,21,0.0022629617827731223,1.1939642718131303e-6,3,6.685428248294595e-4,11,1,"San Diego-Carlsbad, CA"
060730173043,0.0014593632521892872,98,63,35,2.440383685638832e-4,1.1955773203764633e-6,3,3.7078036510542877e-4,7,1,"San Diego-Carlsbad, CA"
060730081023,0.0010371991936641751,62,11,51,7.93415287280318e-4,1.1958375287299965e-6,3,1.1481911035984562e-4,6,1,"San Diego-Carlsbad, CA"
060730208063,9.80608749123144e-4,83,17,66,6.217664259808832e-7,1.2023652930043983e-6,3,1.4793568162293168e-4,15,1,"San Diego-Carlsbad, CA"
