month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.8878514715858421,0.5020580545472506,0.49794194545274933,0.6375507530307724,0.369,0.028037438319623135,105.58823529411765,San Diego
2,0.912723105817944,0.489540202229203,0.510459797770797,0.6210278180511608,0.367,0.025542896004322673,94.47368421052632,San Diego
3,0.8720035599911407,0.5168009938926145,0.48319900610738553,0.653395656331039,0.38,0.01875114510454222,85.47619047619048,San Diego
4,0.884058763872792,0.5097628231899466,0.4902371768100534,0.6445206156435935,0.391,0.009837185542647576,49.861111111111114,San Diego
5,0.8951155096404758,0.5056128397950426,0.49438716020495743,0.6403913470616143,0.387,0.013075153017020523,48.513513513513516,San Diego
6,0.9074284884467715,0.499334056184725,0.500665943815275,0.6351237124751649,0.386,0.016696012396630055,78.04347826086956,San Diego
7,0.8653551435230054,0.5216132875848016,0.4783867124151983,0.6593863325142142,0.383,0.016420566232846722,74.79166666666667,San Diego
8,0.9112049147614554,0.49706979152336,0.50293020847664,0.6329063955798382,0.385,0.01720032420044531,78.04347826086956,San Diego
9,0.8826115018066732,0.5132459440714779,0.4867540559285221,0.6474169828511621,0.383,0.01674445614133152,66.48148148148148,San Diego
10,0.8816780891876159,0.5138252911025417,0.4861747088974583,0.6478871215716233,0.383,0.01674445614133152,66.48148148148148,San Diego
11,0.8911654258601376,0.50650788600043,0.4934921139995701,0.6403014577292114,0.383,0.01754874651810585,74.79166666666667,San Diego
12,0.8981603693441591,0.5049576102293577,0.49504238977064224,0.6464816623503391,0.385,0.01585321545355456,59.833333333333336,San Diego
