month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.7989018306302816,0.5632229789470532,0.43677702105294675,0.6944801884422488,0.282,0.044017582398750726,68.35,"Charlotte-Concord-Gastonia, NC-SC"
2,0.7959842788816124,0.56721118229716,0.4327888177028399,0.6985893779970969,0.317,0.04063787605994038,62.13636363636363,"Charlotte-Concord-Gastonia, NC-SC"
3,0.78695282166277,0.5741078142103312,0.42589218578966875,0.7047897914697956,0.332,0.03304572002043568,59.43478260869565,"Charlotte-Concord-Gastonia, NC-SC"
4,0.7851841819550168,0.5706203667138918,0.4293796332861081,0.6984624083175285,0.334,0.020706123528775433,44.096774193548384,"Charlotte-Concord-Gastonia, NC-SC"
5,0.8029836381806397,0.561728148520827,0.43827185147917297,0.6955159691332068,0.331,0.026848609934440874,52.57692307692308,"Charlotte-Concord-Gastonia, NC-SC"
6,0.8051377415137352,0.5622480393483938,0.43775196065160615,0.6975584588297598,0.31,0.030750989920324403,56.958333333333336,"Charlotte-Concord-Gastonia, NC-SC"
7,0.801190285162897,0.5640120996275598,0.43598790037244023,0.6985333688658446,0.321,0.03062246361366706,56.958333333333336,"Charlotte-Concord-Gastonia, NC-SC"
8,0.8102426269079821,0.5587598862515921,0.4412401137484078,0.6992850724011194,0.289,0.031096404369466008,65.0952380952381,"Charlotte-Concord-Gastonia, NC-SC"
9,0.7986834741797603,0.5642816648727829,0.43571833512721714,0.6971996651007323,0.296,0.030641207033387918,65.0952380952381,"Charlotte-Concord-Gastonia, NC-SC"
10,0.7986834741797603,0.5642816648727829,0.43571833512721714,0.6971996651007323,0.296,0.030641207033387918,65.0952380952381,"Charlotte-Concord-Gastonia, NC-SC"
11,0.7796301981352238,0.576875338754501,0.423124661245499,0.7108543642900511,0.294,0.032652108206297575,65.0952380952381,"Charlotte-Concord-Gastonia, NC-SC"
12,0.7954675427647389,0.5672525137975862,0.4327474862024137,0.6983922321648723,0.295,0.029880224192720913,65.0952380952381,"Charlotte-Concord-Gastonia, NC-SC"
