month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.7717586556490346,0.5660695135692685,0.4339304864307315,0.6777950824273314,0.387,0.03362642454464217,46.958333333333336,"New Orleans-Metairie, LA"
2,0.7106267130608178,0.5986393914879173,0.40136060851208266,0.7057621582251108,0.397,0.032434937060776894,31.305555555555557,"New Orleans-Metairie, LA"
3,0.7438210636000969,0.5803776015666853,0.4196223984333148,0.691387909984856,0.403,0.0226965757343172,19.43103448275862,"New Orleans-Metairie, LA"
4,0.7455414501771848,0.585365635095813,0.41463436490418704,0.6991065371780234,0.393,0.014077203976037863,11.5,"New Orleans-Metairie, LA"
5,0.7218468605911752,0.5993939178110897,0.40060608218891025,0.7115169867415703,0.412,0.018741499225375532,13.104651162790697,"New Orleans-Metairie, LA"
6,0.7336932006299456,0.5870732831273215,0.41292671687267846,0.7005297200914717,0.399,0.021468051271786803,16.573529411764707,"New Orleans-Metairie, LA"
7,0.67033830812854,0.6280697106998998,0.37193028930010014,0.7268279482792098,0.396,0.021126050234751403,16.333333333333332,"New Orleans-Metairie, LA"
8,0.7076543033646543,0.6096556815855768,0.39034431841442313,0.7208191160460093,0.402,0.021155995026012567,15.652777777777779,"New Orleans-Metairie, LA"
9,0.677905945480257,0.6250193879419927,0.3749806120580072,0.7316190300068223,0.392,0.021236373149924114,14.828947368421053,"New Orleans-Metairie, LA"
10,0.677905945480257,0.6250193879419927,0.3749806120580072,0.7316190300068223,0.392,0.021236373149924114,14.828947368421053,"New Orleans-Metairie, LA"
11,0.7205968543288577,0.5964183415233221,0.40358165847667793,0.7068359800389663,0.396,0.022999175730219496,16.82089552238806,"New Orleans-Metairie, LA"
12,0.6952180395738592,0.6142269876626647,0.3857730123373353,0.7224107312503023,0.4,0.02098026638255889,14.265822784810126,"New Orleans-Metairie, LA"
