month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6306481264622283,0.6585048681418604,0.34149513185813957,0.7606759087666655,0.255,0.10530487481132576,57.111111111111114,"Cape Coral-Fort Myers, FL"
2,0.6301182322350998,0.6588726458364638,0.3411273541635363,0.7606452450088995,0.26,0.09595270060148209,57.111111111111114,"Cape Coral-Fort Myers, FL"
3,0.6339906911483986,0.6590867722348233,0.34091322776517674,0.7676875911011782,0.278,0.07762759687805766,46.72727272727273,"Cape Coral-Fort Myers, FL"
4,0.581230661191517,0.6871050484498619,0.3128949515501382,0.7817072331001378,0.315,0.04359417783542297,28.555555555555557,"Cape Coral-Fort Myers, FL"
5,0.6214060940343095,0.6644389344749151,0.33556106552508497,0.7729073462645142,0.28,0.0643843720845564,39.53846153846154,"Cape Coral-Fort Myers, FL"
6,0.575038683156166,0.6934660860902999,0.3065339139097001,0.7918287985249874,0.258,0.07014889146775283,36.714285714285715,"Cape Coral-Fort Myers, FL"
7,0.6274939052643034,0.6604148135274573,0.3395851864725427,0.7653667084643341,0.256,0.06603787896026274,42.833333333333336,"Cape Coral-Fort Myers, FL"
8,0.6166340794701709,0.6686654323282138,0.33133456767178615,0.7769118115282555,0.277,0.06854468640256066,39.53846153846154,"Cape Coral-Fort Myers, FL"
9,0.5761501356090456,0.6942684678360065,0.3057315321639935,0.795415573757761,0.285,0.0683816111831676,32.125,"Cape Coral-Fort Myers, FL"
10,0.5777829651417973,0.693483291374757,0.30651670862524305,0.7948781763158961,0.287,0.0683816111831676,32.125,"Cape Coral-Fort Myers, FL"
11,0.6394588682809423,0.6541542424243115,0.3458457575756885,0.7603923426203014,0.241,0.07222715240327364,46.72727272727273,"Cape Coral-Fort Myers, FL"
12,0.6351589654120539,0.6564697679180558,0.3435302320819442,0.7609059306250076,0.281,0.06663708558035815,39.53846153846154,"Cape Coral-Fort Myers, FL"
