month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.23979767615744418,0.8881901095699708,0.11180989043002917,0.9331846545249011,0.221,0.09547908232118758,38,"Des Moines-West Des Moines, IA"
2,0.24103211854981196,0.8868207749714436,0.11317922502855636,0.9322498146617941,0.226,0.09302101407364566,38,"Des Moines-West Des Moines, IA"
3,0.29988169204092324,0.8582307657992155,0.14176923420078444,0.9162748493920356,0.241,0.07388663967611336,30.4,"Des Moines-West Des Moines, IA"
4,0.3849592484429117,0.814043786649031,0.18595621335096904,0.8847687004048239,0.402,0.04830827067669173,24,"Des Moines-West Des Moines, IA"
5,0.3290582837246916,0.8452419434298701,0.1547580565701299,0.9089476979532076,0.388,0.06275303643724697,26.823529411764707,"Des Moines-West Des Moines, IA"
6,0.30674074964363796,0.8538915927890495,0.14610840721095053,0.9130821375209486,0.23,0.07531810294968189,32.57142857142857,"Des Moines-West Des Moines, IA"
7,0.30845680360576955,0.8526629756259908,0.14733702437400922,0.9123737049566539,0.234,0.077361673414305,32.57142857142857,"Des Moines-West Des Moines, IA"
8,0.32521668423103384,0.843536086018005,0.15646391398199502,0.9066710431408869,0.223,0.07999807210333526,35.07692307692308,"Des Moines-West Des Moines, IA"
9,0.2976100107733162,0.8598950864873841,0.14010491351261592,0.9170905202905686,0.248,0.07422884133410448,30.4,"Des Moines-West Des Moines, IA"
10,0.2976100107733162,0.8598950864873841,0.14010491351261592,0.9170905202905686,0.248,0.07422884133410448,30.4,"Des Moines-West Des Moines, IA"
11,0.30393701510605575,0.8559961237067469,0.1440038762932531,0.9147528000681115,0.234,0.0770435704646231,30.4,"Des Moines-West Des Moines, IA"
12,0.2985748022279521,0.8592837691790113,0.14071623082098875,0.9169671359298779,0.24,0.06654135338345865,30.4,"Des Moines-West Des Moines, IA"
