month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.41596441151241764,0.7830839459919792,0.21691605400802083,0.8574033369004116,0.546,0.008696954918026925,42.02247191011236,"Detroit-Warren-Dearborn, MI"
2,0.36366692879491375,0.8159824045872351,0.18401759541276486,0.8857037639182801,0.516,0.008013953228936789,34.953271028037385,"Detroit-Warren-Dearborn, MI"
3,0.36707956191465574,0.8139135085621798,0.1860864914378202,0.8808944569732083,0.542,0.005901374870743843,27.5,"Detroit-Warren-Dearborn, MI"
4,0.3559524724933937,0.8194123786788186,0.18058762132118145,0.8838760737364733,0.566,0.002744735716747736,14.900398406374501,"Detroit-Warren-Dearborn, MI"
5,0.35963763044259484,0.8167614945049633,0.18323850549503676,0.8832083854504511,0.555,0.004053816328252714,17.725118483412324,"Detroit-Warren-Dearborn, MI"
6,0.33592675231031227,0.8295976190740704,0.17040238092592963,0.890616428005009,0.49,0.005712442773311518,22.804878048780488,"Detroit-Warren-Dearborn, MI"
7,0.3411574804641929,0.8266520217099459,0.17334797829005413,0.8877281683402749,0.527,0.005819923826468515,22.261904761904763,"Detroit-Warren-Dearborn, MI"
8,0.33226257584197344,0.8327881761676554,0.1672118238323446,0.8937835428601062,0.533,0.005917822403828413,20,"Detroit-Warren-Dearborn, MI"
9,0.31871637818845067,0.8411906470746877,0.1588093529253123,0.9003873339130457,0.519,0.005735755363683561,20.54945054945055,"Detroit-Warren-Dearborn, MI"
10,0.3157903115650414,0.8430910619467089,0.15690893805329112,0.9018261991375571,0.521,0.005735755363683561,21.01123595505618,"Detroit-Warren-Dearborn, MI"
11,0.32087444998752007,0.8405287518060403,0.15947124819395977,0.9015468827855336,0.547,0.005945139610951483,18.79396984924623,"Detroit-Warren-Dearborn, MI"
12,0.31383469567437217,0.84195800881824,0.15804199118175996,0.8986298332477547,0.528,0.00502207544984003,14.841269841269842,"Detroit-Warren-Dearborn, MI"
