month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.3355274625982916,0.8500138612301765,0.14998613876982347,0.9178412512969151,0.255,0.07457917261055635,36.89473684210526,"Tulsa, OK"
2,0.3369578302836626,0.8491848101577557,0.1508151898422443,0.9173334702620743,0.255,0.06964540452414918,36.89473684210526,"Tulsa, OK"
3,0.42456884858797383,0.7976802900931601,0.20231970990683984,0.8789790556893657,0.371,0.05767067454656613,28.04,"Tulsa, OK"
4,0.47160648057591864,0.769225870782913,0.23077412921708693,0.8572233634265722,0.389,0.03730588954554718,25.035714285714285,"Tulsa, OK"
5,0.4474150445432452,0.7860319075099467,0.21396809249005327,0.8735267369407028,0.347,0.0551925820256776,31.863636363636363,"Tulsa, OK"
6,0.395522730106692,0.8154517870061427,0.1845482129938573,0.8961580638111813,0.318,0.06110658243325861,35.05,"Tulsa, OK"
7,0.43032001301771095,0.7950183686205828,0.20498163137941713,0.8802262199258281,0.374,0.0572834725901773,31.863636363636363,"Tulsa, OK"
8,0.3691587998790573,0.8320686688513004,0.1679313311486996,0.9068710780954494,0.326,0.059486447931526396,36.89473684210526,"Tulsa, OK"
9,0.44897491904364634,0.7828066645700025,0.2171933354299975,0.8699368403054655,0.377,0.05775422865294477,30.47826086956522,"Tulsa, OK"
10,0.44902944349866036,0.7828275705122741,0.21717242948772583,0.8697750395148234,0.377,0.05775422865294477,30.47826086956522,"Tulsa, OK"
11,0.4392914720604307,0.7876852957839021,0.2123147042160979,0.8733536182459464,0.318,0.06077236600774404,31.863636363636363,"Tulsa, OK"
12,0.43980329835989856,0.7904366741408048,0.20956332585919527,0.8762672029501118,0.359,0.054744242918280006,30.47826086956522,"Tulsa, OK"
