month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6855886474908329,0.6437348259549789,0.3562651740450211,0.7801084684677396,0.166,0.1404692082111437,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
2,0.6855886474908329,0.6437348259549789,0.3562651740450211,0.7801084684677396,0.166,0.1268242194238399,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
3,0.6855886474908329,0.6437348259549789,0.3562651740450211,0.7801084684677396,0.166,0.11386924271174746,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
4,0.6518357086111976,0.6640546378408747,0.33594536215912524,0.7928239933522986,0.208,0.0764447127824737,42.625,"Deltona-Daytona Beach-Ormond Beach, FL"
5,0.6512666012113604,0.6643617094015485,0.3356382905984515,0.7929796838002822,0.212,0.101707779886148,42.625,"Deltona-Daytona Beach-Ormond Beach, FL"
6,0.6845496564921698,0.64438067785524,0.35561932214476,0.780585264756006,0.166,0.10804726582715198,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
7,0.6845496564921698,0.64438067785524,0.35561932214476,0.780585264756006,0.166,0.10484733482835949,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
8,0.6853781878809213,0.643810394026601,0.356189605973399,0.7800647755471343,0.166,0.1073227531481801,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
9,0.6843391968822583,0.6444562459268621,0.3555437540731379,0.7805415718354007,0.166,0.1066586165257892,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
10,0.6843391968822583,0.6444562459268621,0.3555437540731379,0.7805415718354007,0.166,0.1066586165257892,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
11,0.6855886474908329,0.6437348259549789,0.3562651740450211,0.7801084684677396,0.166,0.11023805416594791,48.714285714285715,"Deltona-Daytona Beach-Ormond Beach, FL"
12,0.6853781878809213,0.643810394026601,0.356189605973399,0.7800647755471343,0.166,0.09901673279282387,56.833333333333336,"Deltona-Daytona Beach-Ormond Beach, FL"
