month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6401674218885385,0.6753634453847338,0.32463655461526625,0.7995638699707357,0.263,0.016002613095398428,85.62068965517241,"Seattle-Tacoma-Bellevue, WA"
2,0.6643410250930839,0.6619384743661202,0.3380615256338798,0.7905867229069837,0.269,0.014487556479954098,82.76666666666667,"Seattle-Tacoma-Bellevue, WA"
3,0.652022199813456,0.6710665265452528,0.32893347345474727,0.7934381676719878,0.279,0.00992859421503776,73.02941176470588,"Seattle-Tacoma-Bellevue, WA"
4,0.6895567778495216,0.6490182738292024,0.3509817261707976,0.774275302031032,0.283,0.006053249120611617,42.810344827586206,"Seattle-Tacoma-Bellevue, WA"
5,0.6857414014564107,0.6518300582144165,0.3481699417855834,0.7833055787024891,0.277,0.0072007783467465955,51.729166666666664,"Seattle-Tacoma-Bellevue, WA"
6,0.6811891696711966,0.6558512561778614,0.3441487438221386,0.7862573297904374,0.287,0.008839317674448944,62.075,"Seattle-Tacoma-Bellevue, WA"
7,0.6728876792280819,0.6588279525043763,0.34117204749562374,0.7836627376685847,0.291,0.009249033638248551,65.34210526315789,"Seattle-Tacoma-Bellevue, WA"
8,0.6571540042212561,0.6676417734642706,0.3323582265357294,0.7955785528820593,0.269,0.009320267423637868,65.34210526315789,"Seattle-Tacoma-Bellevue, WA"
9,0.6611613915661023,0.6632384861080503,0.33676151389194975,0.7873967778018091,0.281,0.0088930269750500009,67.10810810810811,"Seattle-Tacoma-Bellevue, WA"
10,0.6768422354643306,0.6543512348781511,0.3456487651218489,0.7812968886496227,0.268,0.0088930269750500009,67.10810810810811,"Seattle-Tacoma-Bellevue, WA"
11,0.6607762078765373,0.6644315258724971,0.3355684741275029,0.7866815522559266,0.281,0.009042147359498254,73.02941176470588,"Seattle-Tacoma-Bellevue, WA"
12,0.6587172418059214,0.6714610473599881,0.32853895264001187,0.7986881520011715,0.27,0.007770973157357216,56.43181818181818,"Seattle-Tacoma-Bellevue, WA"
