month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.16491370729569607,0.9327404334586813,0.06725956654131865,0.9644782765626393,0.174,0.11389192315106343,24.6875,"Springfield, MO"
2,0.16672217949137585,0.9313292488791574,0.06867075112084262,0.963536152088007,0.176,0.11029364518409047,24.6875,"Springfield, MO"
3,0.16657214062634357,0.9314406218579793,0.06855937814202072,0.9635908557805836,0.177,0.09428773372743045,24.6875,"Springfield, MO"
4,0.17366665155976935,0.9290244118149674,0.07097558818503263,0.9624246277823242,0.234,0.06465334447086038,21.944444444444443,"Springfield, MO"
5,0.16474160625272088,0.9328104809551051,0.06718951904489495,0.9645143782888324,0.174,0.09264280665681424,24.6875,"Springfield, MO"
6,0.16658548130692782,0.9313936044226814,0.0686063955773186,0.9635694090043103,0.177,0.10135577973398446,24.6875,"Springfield, MO"
7,0.1709587150175889,0.9291509539617473,0.07084904603825268,0.9623297781628981,0.172,0.10323202467390606,26.333333333333332,"Springfield, MO"
8,0.17089998512600849,0.9293017285586015,0.07069827144139851,0.9624085620656534,0.176,0.10420870012208444,26.333333333333332,"Springfield, MO"
9,0.1667652285360214,0.9313378717565142,0.06866212824348586,0.9635413022696682,0.175,0.10102165392276553,24.6875,"Springfield, MO"
10,0.1667652285360214,0.9313378717565142,0.06866212824348586,0.9635413022696682,0.175,0.10102165392276553,24.6875,"Springfield, MO"
11,0.1645008900305794,0.9328152033709823,0.06718479662901763,0.9645157116861317,0.174,0.10752425624879522,24.6875,"Springfield, MO"
12,0.16724488116910727,0.9311066541527623,0.06889334584723775,0.96342180279592,0.174,0.09696074021718178,24.6875,"Springfield, MO"
