month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.5511266162160445,0.7271176680753536,0.2728823319246464,0.8208447482089078,0.317,0.01645640118625499,74.5,"Minneapolis-St. Paul-Bloomington, MN-WI"
2,0.5526347452551723,0.7281839737871152,0.27181602621288475,0.822802817132823,0.344,0.0152351528021472,61.12820512820513,"Minneapolis-St. Paul-Bloomington, MN-WI"
3,0.5672423715854139,0.721781629026776,0.27821837097322405,0.8206501133174843,0.354,0.011448191468089121,48.6530612244898,"Minneapolis-St. Paul-Bloomington, MN-WI"
4,0.5275433256175915,0.7451323186795634,0.25486768132043663,0.8406724607137647,0.362,0.006077022083156136,23.372549019607842,"Minneapolis-St. Paul-Bloomington, MN-WI"
5,0.5381598566552053,0.7392107414397453,0.2607892585602547,0.8346646218773953,0.364,0.007866121041944197,31.786666666666665,"Minneapolis-St. Paul-Bloomington, MN-WI"
6,0.585424604988008,0.7090074822573696,0.2909925177426304,0.8084359656193743,0.346,0.010246657673058887,38.45161290322581,"Minneapolis-St. Paul-Bloomington, MN-WI"
7,0.5568520065414132,0.7257984683244755,0.2742015316755245,0.824622636883983,0.345,0.010497666637564178,38.45161290322581,"Minneapolis-St. Paul-Bloomington, MN-WI"
8,0.5660072093240248,0.7220082287795511,0.2779917712204489,0.8240437159993932,0.348,0.010997572289173592,38.45161290322581,"Minneapolis-St. Paul-Bloomington, MN-WI"
9,0.5782344659453317,0.7150091527135202,0.28499084728647983,0.8165800384802051,0.34,0.010501539146132983,44.9811320754717,"Minneapolis-St. Paul-Bloomington, MN-WI"
10,0.5789731090483992,0.7145533030440449,0.2854466969559552,0.8160537652792756,0.339,0.010501539146132983,44.9811320754717,"Minneapolis-St. Paul-Bloomington, MN-WI"
11,0.5750261523206783,0.7152563486832644,0.2847436513167356,0.8191768171058315,0.333,0.010566843722452382,40.40677966101695,"Minneapolis-St. Paul-Bloomington, MN-WI"
12,0.5673812580376947,0.7216723264362487,0.2783276735637514,0.8249089412365408,0.332,0.009214106070121976,38.45161290322581,"Minneapolis-St. Paul-Bloomington, MN-WI"
