month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.5346510021234324,0.7335234228371879,0.2664765771628121,0.8425482996005096,0.239,0.03146625329101154,75.05263157894737,"Portland-Vancouver-Hillsboro, OR-WA"
2,0.5048701006236416,0.7511318185137458,0.2488681814862542,0.85415378895226,0.228,0.027587903840948797,64.81818181818181,"Portland-Vancouver-Hillsboro, OR-WA"
3,0.5380806111799981,0.7343530326010349,0.26564696739896504,0.8442157274425014,0.234,0.02027706011170985,49.172413793103445,"Portland-Vancouver-Hillsboro, OR-WA"
4,0.5469652892698916,0.7311025756413194,0.2688974243586806,0.8404982671003448,0.248,0.012722127900396151,27.423076923076923,"Portland-Vancouver-Hillsboro, OR-WA"
5,0.5491541213770788,0.7327406418404525,0.26725935815954754,0.8437832277530124,0.236,0.01494697472995251,29.102040816326532,"Portland-Vancouver-Hillsboro, OR-WA"
6,0.5564385422228959,0.7245802985157834,0.2754197014842166,0.8365280177610341,0.232,0.017840112201963534,41.94117647058823,"Portland-Vancouver-Hillsboro, OR-WA"
7,0.5487444346545672,0.7275771417276353,0.2724228582723647,0.8375867072063483,0.22,0.018220024113579883,43.21212121212121,"Portland-Vancouver-Hillsboro, OR-WA"
8,0.5513607831687299,0.7267043173916728,0.27329568260832715,0.8375618784444668,0.234,0.018563027484559926,44.5625,"Portland-Vancouver-Hillsboro, OR-WA"
9,0.5722721209808462,0.7141075959828496,0.2858924040171505,0.8267332226320596,0.232,0.01769100169779287,38.54054054054054,"Portland-Vancouver-Hillsboro, OR-WA"
10,0.5722605961878576,0.7141040377712395,0.2858959622287604,0.8267266982283178,0.232,0.01769100169779287,38.54054054054054,"Portland-Vancouver-Hillsboro, OR-WA"
11,0.5827765996230704,0.7067806519208936,0.2932193480791064,0.8217501674882857,0.228,0.018604365050072586,43.21212121212121,"Portland-Vancouver-Hillsboro, OR-WA"
12,0.5452777124991814,0.7331769235352706,0.26682307646472936,0.8426707866698874,0.231,0.01590216776162004,34.78048780487805,"Portland-Vancouver-Hillsboro, OR-WA"
